2102397.980,659.769,1236.478,2604.021,8430.840,-24303.012,-8531.985,-8082.265,-16731.532,14989.860,4300.270,2523.734,1878.291,1659.163,1530.594,1478.859,1453.396,1441.942,1443.425,1457.582,1470.071,1481.416,1532.262,1556.283,1635.879,1688.483,1712.177,1719.863,1719.794,1715.371,1708.122,1672.252,1601.235,1524.256,1448.255,1374.207,1304.428,1231.013,1155.035,1077.105,996.512,914.206,829.019,740.527,647.119,587.146,543.459,508.933,479.857,453.953,430.767,409.381,388.994,369.003,349.312,329.600,309.771,289.953,269.512,248.175,225.182,199.913,172.066,138.841,95.785
0.000,1775868.524,-11930.971,-3036.363,-2188.406,-2019.604,-2196.857,-2823.383,-5230.062,70451.143,4374.205,2432.951,1823.667,1626.133,1511.658,1466.397,1444.522,1434.969,1437.824,1453.224,1466.530,1478.480,1531.347,1555.969,1636.330,1689.214,1712.872,1720.478,1720.306,1715.780,1708.432,1672.249,1600.841,1523.644,1447.538,1373.440,1303.643,1230.213,1154.230,1076.302,995.719,913.433,828.275,739.822,646.464,586.556,542.927,508.451,479.417,453.549,430.394,409.036,388.674,368.705,349.034,329.342,309.530,289.729,269.304,247.983,225.006,199.753,171.924,138.722,95.697
0.000,0.000,1788766.246,-1557.404,-1470.569,-1577.773,-1941.526,-2848.779,-7073.177,11593.167,3348.184,2152.395,1716.497,1568.596,1480.990,1446.731,1430.702,1424.165,1429.113,1446.328,1460.824,1473.657,1529.480,1555.102,1636.438,1689.718,1713.413,1720.968,1720.714,1716.098,1708.659,1672.166,1600.362,1522.951,1446.744,1372.601,1302.789,1229.349,1153.361,1075.438,994.869,912.606,827.480,739.070,645.767,585.928,542.361,507.937,478.949,453.120,429.998,408.669,388.333,368.389,348.739,329.067,309.274,289.491,269.083,247.779,224.819,199.584,171.775,138.595,95.603
0.000,0.000,0.000,1875803.707,-1380.120,-1631.014,-2265.717,-4039.058,-38728.643,5173.712,2613.113,1916.105,1620.841,1515.749,1452.358,1428.185,1417.600,1413.891,1420.844,1439.847,1455.516,1469.220,1527.986,1554.505,1636.827,1690.479,1714.158,1721.631,1721.264,1716.533,1708.981,1672.128,1599.875,1522.220,1445.900,1371.705,1301.876,1228.424,1152.433,1074.515,993.960,911.721,826.630,738.267,645.023,585.258,541.757,507.390,478.450,452.662,429.576,408.279,387.971,368.051,348.426,328.774,309.001,289.238,268.847,247.562,224.620,199.404,171.615,138.461,95.503
0.000,0.000,0.000,0.000,1971707.459,-1996.804,-3325.534,-9523.307,9353.714,3307.677,2165.521,1744.220,1545.583,1472.661,1428.542,1412.608,1406.555,1405.224,1413.927,1434.568,1451.308,1465.807,1527.259,1554.425,1637.697,1691.658,1715.227,1722.561,1722.036,1717.151,1709.455,1672.170,1599.394,1521.459,1445.006,1370.752,1300.902,1227.436,1151.439,1073.527,992.987,910.775,825.722,737.408,644.227,584.542,541.112,506.806,477.917,452.173,429.126,407.862,387.584,367.692,348.091,328.462,308.711,288.967,268.597,247.330,224.407,199.212,171.445,138.317,95.397
0.000,0.000,0.000,0.000,0.000,2043508.237,-7678.037,22462.782,4240.004,2488.187,1883.745,1620.904,1488.056,1438.765,1409.554,1400.134,1397.723,1398.316,1408.518,1430.659,1448.371,1463.587,1527.425,1554.940,1639.126,1693.322,1716.669,1723.800,1723.061,1717.977,1710.100,1672.300,1598.918,1520.659,1444.055,1369.731,1299.856,1226.373,1150.371,1072.465,991.941,909.758,824.746,736.487,643.375,583.775,540.421,506.180,477.346,451.650,428.644,407.416,387.170,367.307,347.732,328.129,308.400,288.678,268.328,247.082,224.181,199.007,171.264,138.164,95.284
0.000,0.000,0.000,0.000,0.000,0.000,2065570.650,5618.805,2840.420,2046.965,1697.478,1531.776,1444.600,1412.657,1394.875,1390.518,1390.976,1393.090,1404.585,1428.138,1446.748,1462.620,1528.554,1556.089,1641.165,1695.519,1718.519,1725.374,1724.359,1719.027,1710.925,1672.519,1598.437,1519.809,1443.033,1368.630,1298.728,1225.227,1149.218,1071.318,990.813,908.662,823.695,735.496,642.458,582.950,539.679,505.508,476.734,451.088,428.126,406.938,386.726,366.894,347.348,327.771,308.067,288.368,268.041,246.817,223.937,198.787,171.069,138.000,95.162
0.000,0.000,0.000,0.000,0.000,0.000,0.000,2028921.947,2159.622,1771.033,1567.402,1466.386,1412.021,1392.921,1383.894,1383.429,1386.111,1389.407,1402.047,1426.994,1446.467,1462.957,1530.711,1557.906,1643.866,1698.297,1720.812,1727.309,1725.950,1720.314,1711.941,1672.823,1597.938,1518.893,1441.925,1367.436,1297.503,1223.982,1147.967,1070.076,989.591,907.477,822.560,734.425,641.469,582.062,538.880,504.785,476.074,450.484,427.570,406.423,386.249,366.450,346.935,327.386,307.709,288.036,267.732,246.532,223.676,198.551,170.861,137.825,95.032
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1905535.612,1602.532,1480.259,1421.271,1389.366,1379.214,1376.505,1378.836,1383.129,1387.281,1400.966,1427.363,1447.697,1464.780,1534.039,1560.460,1647.315,1701.733,1723.598,1729.645,1727.863,1721.858,1713.161,1673.211,1597.409,1517.895,1440.713,1366.129,1296.165,1222.624,1146.605,1068.724,988.264,906.190,821.329,733.266,640.400,581.102,538.017,504.004,475.363,449.832,426.969,405.868,385.734,365.972,346.490,326.972,307.323,287.677,267.400,246.225,223.395,198.297,170.636,137.635,94.892
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1697161.666,1421.525,1391.741,1374.788,1370.560,1372.222,1376.448,1381.847,1386.585,1401.308,1429.348,1450.598,1468.283,1538.675,1563.805,1651.589,1705.897,1726.925,1732.415,1730.121,1723.674,1714.593,1673.675,1596.827,1516.789,1439.375,1364.691,1294.695,1221.135,1145.113,1067.247,986.816,904.789,819.990,732.007,639.239,580.061,537.082,503.158,474.592,449.127,426.320,405.267,385.177,365.455,346.009,326.524,306.907,287.290,267.041,245.894,223.092,198.023,170.394,137.431,94.741
